KEY,"English"
ENCOUNTER_41_2S_TALK_RESPONSE,"[i]Kish nods in understanding. “I didn’t know your commander personally, but he sounds like he was a good man.”\n\nTalcon stands to address the group. ""We won't let his sacrifice be in vain. We can honor his memory by getting the information about this new tank back to Rebel High Command.”[/i]"
ENCOUNTER_41_1S_TALK_RESPONSE,"[i]Talcon nods in understanding. “I didn’t know your commander personally. It sounds like he was a good man.” She stands. ”We won't let his sacrifice be in vain. We can honor his memory by getting the information about this new tank back to Rebel High Command.”[/i]"
ENCOUNTER_41_1S_PLAYER_PLAN,"What's the plan?"
ENCOUNTER_41_1S_PLAN_RESPONSE,"[i]""First, we find a ship."" She pulls out a datapad. “Then, without coordinates to the rendezvous point, we are going to need to find safe haven while we attempt to make contact with the Alliance.” She brings up a sector map and points to a planet. “We head here. Ison. I have an old friend there.”[/i]"
ENCOUNTER_41_1S_PLAYER_SOLID,"Anywhere's better than here."
ENCOUNTER_41_1S_PLAYER_TRUST,"How well do you trust this “friend”?"
ENCOUNTER_41_2S_SOLID_RESPONSE_TEST,"[i]“We can grab a hot meal and figure out how to get back to the Alliance."" Kish suddenly tenses, raising a tight fist to cut off the conversation. The pulsing whir of an approaching droid carries through the cold air. You scramble to find cover.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_41_1S_SOLID_RESPONSE_TEST,"[i]“We can grab a hot meal and figure out how to get back to the Alliance."" Talcon suddenly tenses and goes silent. The pulsing whir of an approaching droid carries through the cold air. You scramble to find cover.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_41_2S_TRUST_RESPONSE_TEST,"[i]“With my life. We can get a hot meal while we figure out how to get back to the Alliance.” Kish cuts her off with a quick hand motion as the pulsing whir of an approaching droid carries through the cold air. You scramble to find cover.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_41_1S_TRUST_RESPONSE_TEST,"[i]“With my life. We can get a hot meal while we figure out how to get back to the Alliance.” She trails off as the pulsing whir of an approaching droid carries through the cold air. You scramble to find cover.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_41_1S_PATROL_SUCCESS,"[i]A floating probe droid approaches the crashed snowspeeder you found cover in. It pauses for several heartbeats, scanning the surrounding area. Unable to see you among the debris, it moves on. As you come out of your hiding spot, you discover a medpac in the speeder's cockpit.[/i]\n\nYou gained 1 medpac for your next mission."
ENCOUNTER_41_2S_PATROL_FAIL,"[i]A floating probe droid scans the area, and detects you hiding in the debris. It turns its blaster toward you just as Talcon and Kish fire from their hiding spot along the trench. The droid goes up in a ball of flame, but you have to assume your location is now known to the Imperials.[/i]"
ENCOUNTER_41_1S_PATROL_FAIL,"[i]A floating probe droid scans the area, and detects you hiding in the debris. It turns its blaster toward you just as Talcon fires from her hiding spot along the trench. The droid goes up in a ball of flame, but you have to assume your location is now known to the Imperials.[/i]"
ENCOUNTER_41_2S_MOVING_RESPONSE,"[i]Corporal Kish looks back toward the base. “We need to get our hands on a ship ASAP. And walking in the front door is not really an option L.T.”\n\nTalcon nods in agreement, then offers a solution. “We can get in through the tunnels.”[/i]"
ENCOUNTER_41_1S_MOVING_RESPONSE,"[i]Lieutenant Talcon scans the area for more patrols. “We need to get our hands on a ship ASAP, but walking in the front door isn’t really an option.” She brings up another screen on her datapad. “There are some tunnels nearby that should lead into the base.”[/i]"
ENCOUNTER_41_1S_PLAYER_TUNNELS,"Tunnels?"
ENCOUNTER_41_2S_TUNNELS_RESPONSE,"[i]Kish turns pale. “You mean the tunnels that we sealed off because they were infested with carnivorous snow beasts? No way! I’ll take my chances with the Imperials before I go back down there!”[/i]"
ENCOUNTER_41_1S_TUNNELS_RESPONSE,"[i]“We discovered them when we first arrived to set up the base. There are rumors of snow beasts that wander them, but I imagine they are exaggerated.”[/i]"
ENCOUNTER_41_1S_PLAYER_BEASTS,"Wait, snow beasts?"
ENCOUNTER_41_1S_BEASTS_RESPONSE,"[i]Talcon waves the question away. “Listen, we can’t stay here. We are running dangerously low on rations and the longer we stay out in this cold the worse chance we have of getting off this rock. A head-on assault on the base is suicide. Snow beasts or no, the tunnels are our best bet.”[/i]"
ENCOUNTER_41_1S_PLAYER_FINISH,"Let’s get moving then!"
ENCOUNTER_41_0S_INTRO,"[i]Your first priority is to find a ship in order to escape the planet. With the constant Imperial presence, you know that a frontal assault would be suicide. Consulting your datapad, you bring up a topographic map of the surrounding area in order to look for an alternative entrance. You also have the datachip you received from Lieutenant Talcon.[/i]"
ENCOUNTER_41_0S_PLAYER_OPTION_MAP,"Search for an entrance."
ENCOUNTER_41_0S_PLAYER_OPTION_DATA,"Consult Talcon's datachip."
ENCOUNTER_41_0S_MAP,"[i]The map shows a series of caves that connect from the surrounding mountains and appear to also lead under Echo Base. You remember hearing rumors when you first arrived of carnivorous snow beasts wandering those tunnels, but you don’t have time to worry about that right now.[/i]"
ENCOUNTER_41_0S_DATA,"[i]Looking at the information the lieutenant gave you before she died, you see that she marked the sector map with information for the Ison system, and a planet there of the same name. She also references a mountain village called “Haven” and someone named “Benex” as a point of contact.[/i]"
ENCOUNTER_41_0S_ROUTES,"[i]Satisfied with the information you have, you focus on getting into Echo Base and off the planet. There are two routes you can take on your way to the tunnels: the direct route across the trenches and former battlefield, or a longer route into the surrounding mountains that is likely less well watched.[/i]"
ENCOUNTER_41_0S_DATAPAD,"Put away the datapad."
ENCOUNTER_41_0S_PLAYER_BATTLEFIELD,"Head across the battlefield."
ENCOUNTER_41_0S_PLAYER_MOUNTAINS,"Head into the mountains."
ENCOUNTER_41_0S_BF_PATROL_TEST,"[i]After traveling for some time through the debris of the battlefield, you settle into one of the trenches to catch your breath. Suddenly, the pulsing whir of an approaching droid carries through the cold air. You scramble to find cover.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_41_0S_BF_PATROL_SUCCESS,"[i]A floating probe droid approaches the crashed snowspeeder you found cover in. It pauses for several heartbeats, scanning the surrounding area. Unable to see you among the debris, it moves on. As you come out of your hiding spot, you discover a medpac in the speeder's cockpit.[/i]\n\nYou gained 1 medpac for your next mission."
ENCOUNTER_41_0S_BF_PATROL_FAIL,"[i]A floating probe droid scans the area, and detects you hiding in the debris. It turns its blaster toward you, but you get the draw on it. The droid goes up in a ball of flame, but you have to assume your location is now known to the Imperials.[/i]"
ENCOUNTER_41_0S_MTNS_SURVIVAL_TEST,"[i]The trek into the mountains is taxing. The snow gets deeper the farther up you go and the wind bites at your exposed skin.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_41_0S_MTNS_SURVIVAL_SUCCESS,"[i]Although the hike is slow and difficult, you find yourself making progress toward the tunnel entrance. About halfway through your journey, a downed snowspeeder lies half-buried in the snow. A quick search yields some damaged gear and repair parts. After some time, you see the entrance ahead.[/i]\n\nYou gained 25 credits!"
ENCOUNTER_41_0S_MTNS_SURVIVAL_FAIL,"[i]You realize quickly that you are not prepared for the difficult weather. Picking up your pace, you head back down into the trenches. You determine it will be safer than trying to find the tunnel entrance in the adverse conditions of the mountains.[/i]"
ENCOUNTER_41_0S_END,"[i]You continue through the trenches until you see a cave opening up ahead. While keeping low and out of sight, you quietly make your way toward your destination.[/i]"
ENCOUNTER_41_0S_PLAYER_FINISH,"Head toward the tunnel system."
ENCOUNTER_42_NAME,"It Takes a Village"
ENCOUNTER_42_DESC,"[i]Having escaped Hoth in an Imperial shuttle, you head to a small mountain village on the planet Ison where you hope to find temporary refuge until you can rejoin the Rebel fleet.[/i]"

ENCOUNTER_42_2S_INTRO,"[i]You drop out of hyperspace and head toward the planet. With Kish piloting, Talcon directs him to the coordinates for Haven, then turns to you.\n\n“Benex and I grew up together,” she says. “When our city was razed by the Empire, I left to join the Alliance. Benex wanted to get away from the fighting.”[/i]"
ENCOUNTER_42_1S_INTRO,"[i]You drop out of hyperspace and head toward the planet. After reaching the atmosphere, Talcon directs you to the coordinates for Haven.\n\n“Benex and I grew up together,” she says. “When our city was razed by the Empire, I left to join the Alliance. Benex wanted to get away from the fighting.”[/i]"
ENCOUNTER_42_0S_INTRO,"[i]You drop out of hyperspace and head toward the planet. You follow the directions provided by Lieutenant Talcon before her death and locate the small village tucked in a valley near a large mountain.[/i]"
ENCOUNTER_42_1S_PLAYER_COWARD,"She sounds like a coward."
ENCOUNTER_42_1S_PLAYER_WAR,"War is not for everyone."
ENCOUNTER_42_1S_RESPONSE_COWARD,"[i]Talcon turns red with anger. “Benex is no coward. She lost everything when the Empire came to our planet. She has devoted her life to carving out a peaceful existence and helping others do the same.” She stares at you defiantly.\n\n“I fight so people like Benex don’t have to.”[/i]"
ENCOUNTER_42_1S_PLAYER_SORRY,"Sorry, you’re right."
ENCOUNTER_42_2S_RESPONSE_WAR,"[i]Talcon nods appreciatively. “Exactly,"" she says. ""I fight so that people like Benex don’t have to.”\n\nKish mutters to himself in the back as he finishes reassembling his A280. Talcon points out the viewport. “It looks like we’re here.”[/i]"
ENCOUNTER_42_1S_RESPONSE_WAR,"[i]Talcon nods appreciatively. “Exactly. I fight so that people like Benex don’t have to.” The lieutenant points out the viewport. “It looks like we’re here.”[/i]"
ENCOUNTER_42_ALL_PLAYER_LAND,"Land the ship."
ENCOUNTER_42_ALL_RESPONSE_LAND,"[i]You land the shuttle, taking note of the simple structures that dot the mountain’s base. Children play in the nearby meadow, while the residents move about their daily routine.\n\nA small group approaches the ship with a middle-aged woman in the lead.[/i]"
ENCOUNTER_42_ALL_PLAYER_GREET,"Greet the villagers."
ENCOUNTER_42_1S_BENNEX INTRO,"[i]As you head down the ramp of the stolen shuttle, the woman addresses you. “You clearly aren’t Imperials. What brings you to the middle of nowhere?”\n\nA smile grows on the woman’s face as the lieutenant emerges from the ship. “Myra? Myra Talcon?”[/i]"
ENCOUNTER_42_0S_BENNEX INTRO,"[i]As you head down the ramp of the stolen shuttle, the woman addresses you. “You clearly aren’t Imperials. What brings you to the middle of nowhere in an Imperial shuttle?”[/i]"
ENCOUNTER_42_0S_PLAYER_MYRA,"Myra Talcon sent us."
ENCOUNTER_42_0S_RESPONSE_MYRA,"[i]“Myra?” The woman looks behind you, expectant. “Is she here with you?”[/i]"
